image,label
video_20260507_164640_frame_00001043_17382ms.png,2026-05-07 16:46:51.370
video_20260507_164640_frame_00001044_17398ms.png,2026-05-07 16:46:51.386
video_20260507_164640_frame_00001045_17415ms.png,2026-05-07 16:46:51.403
video_20260507_164640_frame_00001046_17432ms.png,2026-05-07 16:46:51.420
video_20260507_164640_frame_00001047_17448ms.png,2026-05-07 16:46:51.436
video_20260507_164640_frame_00001048_17465ms.png,2026-05-07 16:46:51.453
video_20260507_164640_frame_00001049_17482ms.png,2026-05-07 16:46:51.470
video_20260507_164640_frame_00001050_17498ms.png,2026-05-07 16:46:51.486
video_20260507_164640_frame_00001051_17515ms.png,2026-05-07 16:46:51.503
video_20260507_164640_frame_00001052_17532ms.png,2026-05-07 16:46:51.520
video_20260507_164640_frame_00001053_17548ms.png,2026-05-07 16:46:51.536
video_20260507_164640_frame_00001054_17565ms.png,2026-05-07 16:46:51.553
video_20260507_164640_frame_00001055_17582ms.png,2026-05-07 16:46:51.570
video_20260507_164640_frame_00001056_17598ms.png,2026-05-07 16:46:51.586
video_20260507_164640_frame_00001057_17615ms.png,2026-05-07 16:46:51.603
video_20260507_164640_frame_00001058_17632ms.png,2026-05-07 16:46:51.620
video_20260507_164640_frame_00001059_17648ms.png,2026-05-07 16:46:51.636
video_20260507_164640_frame_00001060_17665ms.png,2026-05-07 16:46:51.653
video_20260507_164640_frame_00001061_17682ms.png,2026-05-07 16:46:51.670
video_20260507_164640_frame_00001062_17698ms.png,2026-05-07 16:46:51.686
video_20260507_164640_frame_00001063_17715ms.png,2026-05-07 16:46:51.703
video_20260507_164640_frame_00001064_17732ms.png,2026-05-07 16:46:51.720
video_20260507_164640_frame_00001065_17748ms.png,2026-05-07 16:46:51.736
video_20260507_164640_frame_00001066_17765ms.png,2026-05-07 16:46:51.753
video_20260507_164640_frame_00001067_17782ms.png,2026-05-07 16:46:51.770
video_20260507_164640_frame_00001068_17798ms.png,2026-05-07 16:46:51.786
video_20260507_164640_frame_00001069_17815ms.png,2026-05-07 16:46:51.803
video_20260507_164640_frame_00001070_17832ms.png,2026-05-07 16:46:51.820
video_20260507_164640_frame_00001071_17848ms.png,2026-05-07 16:46:51.836
video_20260507_164640_frame_00001072_17865ms.png,2026-05-07 16:46:51.853
video_20260507_164640_frame_00001073_17881ms.png,2026-05-07 16:46:51.869
video_20260507_164640_frame_00001074_17898ms.png,2026-05-07 16:46:51.886
video_20260507_164640_frame_00001075_17915ms.png,2026-05-07 16:46:51.903
video_20260507_164640_frame_00001076_17931ms.png,2026-05-07 16:46:51.919
video_20260507_164640_frame_00001077_17948ms.png,2026-05-07 16:46:51.936
video_20260507_164640_frame_00001078_17965ms.png,2026-05-07 16:46:51.953
video_20260507_164640_frame_00001079_17981ms.png,2026-05-07 16:46:51.969
video_20260507_164640_frame_00001080_17998ms.png,2026-05-07 16:46:51.986
video_20260507_164640_frame_00001081_18015ms.png,2026-05-07 16:46:52.003
video_20260507_164640_frame_00001082_18031ms.png,2026-05-07 16:46:52.019
video_20260507_164640_frame_00001083_18048ms.png,2026-05-07 16:46:52.036
video_20260507_164640_frame_00001084_18065ms.png,2026-05-07 16:46:52.053
video_20260507_164640_frame_00001085_18081ms.png,2026-05-07 16:46:52.069
video_20260507_164640_frame_00001086_18098ms.png,2026-05-07 16:46:52.086
video_20260507_164640_frame_00001087_18115ms.png,2026-05-07 16:46:52.103
video_20260507_164640_frame_00001088_18131ms.png,2026-05-07 16:46:52.119
video_20260507_164640_frame_00001089_18148ms.png,2026-05-07 16:46:52.136
video_20260507_164640_frame_00001090_18165ms.png,2026-05-07 16:46:52.153
video_20260507_164640_frame_00001091_18181ms.png,2026-05-07 16:46:52.169
video_20260507_164640_frame_00001092_18198ms.png,2026-05-07 16:46:52.186
video_20260507_164640_frame_00001093_18215ms.png,2026-05-07 16:46:52.203
video_20260507_164640_frame_00001094_18231ms.png,2026-05-07 16:46:52.219
video_20260507_164640_frame_00001095_18248ms.png,2026-05-07 16:46:52.236
video_20260507_164640_frame_00001096_18265ms.png,2026-05-07 16:46:52.253
video_20260507_164640_frame_00001097_18281ms.png,2026-05-07 16:46:52.269
video_20260507_164640_frame_00001098_18298ms.png,2026-05-07 16:46:52.286
video_20260507_164640_frame_00001099_18315ms.png,2026-05-07 16:46:52.303
video_20260507_164640_frame_00001100_18331ms.png,2026-05-07 16:46:52.319
video_20260507_164640_frame_00001101_18348ms.png,2026-05-07 16:46:52.336
video_20260507_164640_frame_00001102_18365ms.png,2026-05-07 16:46:52.353
video_20260507_164640_frame_00001103_18381ms.png,2026-05-07 16:46:52.369
video_20260507_164640_frame_00001104_18398ms.png,2026-05-07 16:46:52.386
video_20260507_164640_frame_00001105_18415ms.png,2026-05-07 16:46:52.403
video_20260507_164640_frame_00001106_18431ms.png,2026-05-07 16:46:52.419
video_20260507_164640_frame_00001107_18448ms.png,2026-05-07 16:46:52.436
video_20260507_164640_frame_00001137_18948ms.png,2026-05-07 16:46:52.936
video_20260507_164640_frame_00001138_18965ms.png,2026-05-07 16:46:52.953
video_20260507_164640_frame_00001139_18981ms.png,2026-05-07 16:46:52.969
video_20260507_164640_frame_00001140_18998ms.png,2026-05-07 16:46:52.986
video_20260507_164640_frame_00001141_19015ms.png,2026-05-07 16:46:53.003
video_20260507_164640_frame_00001142_19031ms.png,2026-05-07 16:46:53.019
video_20260507_164640_frame_00001143_19048ms.png,2026-05-07 16:46:53.036
video_20260507_164640_frame_00001144_19065ms.png,2026-05-07 16:46:53.053
video_20260507_164640_frame_00001145_19081ms.png,2026-05-07 16:46:53.069
video_20260507_164640_frame_00001146_19098ms.png,2026-05-07 16:46:53.086
video_20260507_164640_frame_00001147_19115ms.png,2026-05-07 16:46:53.103
video_20260507_164640_frame_00001148_19131ms.png,2026-05-07 16:46:53.119
video_20260507_164640_frame_00001149_19148ms.png,2026-05-07 16:46:53.136
video_20260507_164640_frame_00001150_19165ms.png,2026-05-07 16:46:53.153
video_20260507_164640_frame_00001151_19181ms.png,2026-05-07 16:46:53.169
video_20260507_164640_frame_00001152_19198ms.png,2026-05-07 16:46:53.186
video_20260507_164640_frame_00001153_19215ms.png,2026-05-07 16:46:53.203
video_20260507_164640_frame_00001154_19231ms.png,2026-05-07 16:46:53.219
video_20260507_164640_frame_00001155_19248ms.png,2026-05-07 16:46:53.236
video_20260507_164640_frame_00001156_19265ms.png,2026-05-07 16:46:53.253
video_20260507_164640_frame_00001157_19281ms.png,2026-05-07 16:46:53.269
video_20260507_164640_frame_00001165_19415ms.png,2026-05-07 16:46:53.403
video_20260507_164640_frame_00001166_19431ms.png,2026-05-07 16:46:53.419
video_20260507_164640_frame_00001167_19448ms.png,2026-05-07 16:46:53.436
video_20260507_164640_frame_00001168_19465ms.png,2026-05-07 16:46:53.453
video_20260507_164640_frame_00001169_19481ms.png,2026-05-07 16:46:53.469
video_20260507_164640_frame_00001170_19498ms.png,2026-05-07 16:46:53.486
video_20260507_164640_frame_00001171_19515ms.png,2026-05-07 16:46:53.503
video_20260507_164640_frame_00001172_19531ms.png,2026-05-07 16:46:53.519
video_20260507_164640_frame_00001173_19548ms.png,2026-05-07 16:46:53.536
video_20260507_164640_frame_00001174_19565ms.png,2026-05-07 16:46:53.553
video_20260507_164640_frame_00001175_19581ms.png,2026-05-07 16:46:53.569
video_20260507_164640_frame_00001176_19598ms.png,2026-05-07 16:46:53.586
video_20260507_164640_frame_00001177_19615ms.png,2026-05-07 16:46:53.603
video_20260507_164640_frame_00001178_19631ms.png,2026-05-07 16:46:53.619
video_20260507_164640_frame_00001179_19648ms.png,2026-05-07 16:46:53.636
video_20260507_164640_frame_00001180_19665ms.png,2026-05-07 16:46:53.653
video_20260507_164640_frame_00001181_19681ms.png,2026-05-07 16:46:53.669
video_20260507_164640_frame_00001182_19698ms.png,2026-05-07 16:46:53.686
video_20260507_164640_frame_00001183_19715ms.png,2026-05-07 16:46:53.703
video_20260507_164640_frame_00001184_19731ms.png,2026-05-07 16:46:53.719
video_20260507_164640_frame_00001185_19748ms.png,2026-05-07 16:46:53.736
video_20260507_164640_frame_00001186_19765ms.png,2026-05-07 16:46:53.753
video_20260507_164640_frame_00001187_19781ms.png,2026-05-07 16:46:53.769
video_20260507_164640_frame_00001188_19798ms.png,2026-05-07 16:46:53.786
video_20260507_164640_frame_00001189_19815ms.png,2026-05-07 16:46:53.803
video_20260507_164640_frame_00001190_19831ms.png,2026-05-07 16:46:53.819
video_20260507_164640_frame_00001191_19848ms.png,2026-05-07 16:46:53.836
video_20260507_164640_frame_00001192_19865ms.png,2026-05-07 16:46:53.853
video_20260507_164640_frame_00001193_19881ms.png,2026-05-07 16:46:53.869
video_20260507_164640_frame_00001194_19898ms.png,2026-05-07 16:46:53.886
video_20260507_164640_frame_00001195_19915ms.png,2026-05-07 16:46:53.903
video_20260507_164640_frame_00001196_19931ms.png,2026-05-07 16:46:53.919
video_20260507_164640_frame_00001197_19948ms.png,2026-05-07 16:46:53.936
video_20260507_164640_frame_00001200_19998ms.png,2026-05-07 16:46:53.986
video_20260507_164640_frame_00001201_20015ms.png,2026-05-07 16:46:54.003
video_20260507_164640_frame_00001203_20048ms.png,2026-05-07 16:46:54.036
video_20260507_164640_frame_00001204_20065ms.png,2026-05-07 16:46:54.053
video_20260507_164640_frame_00001205_20081ms.png,2026-05-07 16:46:54.069
video_20260507_164640_frame_00001206_20098ms.png,2026-05-07 16:46:54.086
video_20260507_164640_frame_00001207_20115ms.png,2026-05-07 16:46:54.103
video_20260507_164640_frame_00001208_20131ms.png,2026-05-07 16:46:54.119
video_20260507_164640_frame_00001209_20148ms.png,2026-05-07 16:46:54.136
video_20260507_164640_frame_00001210_20165ms.png,2026-05-07 16:46:54.153
video_20260507_164640_frame_00001211_20181ms.png,2026-05-07 16:46:54.169
video_20260507_164640_frame_00001212_20198ms.png,2026-05-07 16:46:54.186
video_20260507_164640_frame_00001213_20215ms.png,2026-05-07 16:46:54.203
video_20260507_164640_frame_00001214_20231ms.png,2026-05-07 16:46:54.219
video_20260507_164640_frame_00001215_20248ms.png,2026-05-07 16:46:54.236
video_20260507_164640_frame_00001216_20265ms.png,2026-05-07 16:46:54.253
video_20260507_164640_frame_00001217_20281ms.png,2026-05-07 16:46:54.269
video_20260507_164640_frame_00001218_20298ms.png,2026-05-07 16:46:54.286
video_20260507_164640_frame_00001219_20315ms.png,2026-05-07 16:46:54.303
video_20260507_164640_frame_00001220_20331ms.png,2026-05-07 16:46:54.319
video_20260507_164640_frame_00001221_20348ms.png,2026-05-07 16:46:54.336
video_20260507_164640_frame_00001222_20365ms.png,2026-05-07 16:46:54.353
video_20260507_164640_frame_00001223_20381ms.png,2026-05-07 16:46:54.369
video_20260507_164640_frame_00001224_20398ms.png,2026-05-07 16:46:54.386
video_20260507_164640_frame_00001225_20415ms.png,2026-05-07 16:46:54.403
video_20260507_164640_frame_00001226_20431ms.png,2026-05-07 16:46:54.419
video_20260507_164640_frame_00001227_20448ms.png,2026-05-07 16:46:54.436
video_20260507_164640_frame_00001228_20465ms.png,2026-05-07 16:46:54.453
video_20260507_164640_frame_00001229_20481ms.png,2026-05-07 16:46:54.469
video_20260507_164640_frame_00001230_20498ms.png,2026-05-07 16:46:54.486
video_20260507_164640_frame_00001231_20515ms.png,2026-05-07 16:46:54.503
video_20260507_164640_frame_00001232_20531ms.png,2026-05-07 16:46:54.519
video_20260507_164640_frame_00001233_20548ms.png,2026-05-07 16:46:54.536
video_20260507_164640_frame_00001234_20565ms.png,2026-05-07 16:46:54.553
video_20260507_164640_frame_00001235_20581ms.png,2026-05-07 16:46:54.569
video_20260507_164640_frame_00001236_20598ms.png,2026-05-07 16:46:54.586
video_20260507_164640_frame_00001237_20615ms.png,2026-05-07 16:46:54.603
video_20260507_164640_frame_00001238_20631ms.png,2026-05-07 16:46:54.619
video_20260507_164640_frame_00001239_20648ms.png,2026-05-07 16:46:54.636
video_20260507_164640_frame_00001240_20665ms.png,2026-05-07 16:46:54.653
video_20260507_164640_frame_00001241_20681ms.png,2026-05-07 16:46:54.669
video_20260507_164640_frame_00001242_20698ms.png,2026-05-07 16:46:54.686
video_20260507_164640_frame_00001243_20715ms.png,2026-05-07 16:46:54.703
video_20260507_164640_frame_00001244_20731ms.png,2026-05-07 16:46:54.719
video_20260507_164640_frame_00001245_20748ms.png,2026-05-07 16:46:54.736
video_20260507_164640_frame_00001246_20765ms.png,2026-05-07 16:46:54.753
video_20260507_164640_frame_00001247_20781ms.png,2026-05-07 16:46:54.769
video_20260507_164640_frame_00001248_20798ms.png,2026-05-07 16:46:54.786
video_20260507_164640_frame_00001249_20815ms.png,2026-05-07 16:46:54.803
video_20260507_164640_frame_00001250_20831ms.png,2026-05-07 16:46:54.819
video_20260507_164640_frame_00001251_20848ms.png,2026-05-07 16:46:54.836
video_20260507_164640_frame_00001252_20865ms.png,2026-05-07 16:46:54.853
video_20260507_164640_frame_00001253_20881ms.png,2026-05-07 16:46:54.869
video_20260507_164640_frame_00001254_20898ms.png,2026-05-07 16:46:54.886
video_20260507_164640_frame_00001255_20915ms.png,2026-05-07 16:46:54.903
video_20260507_164640_frame_00001256_20931ms.png,2026-05-07 16:46:54.919
video_20260507_164640_frame_00001257_20948ms.png,2026-05-07 16:46:54.936
video_20260507_164640_frame_00001258_20965ms.png,2026-05-07 16:46:54.953
video_20260507_164640_frame_00001259_20981ms.png,2026-05-07 16:46:54.969
video_20260507_164640_frame_00001260_20998ms.png,2026-05-07 16:46:54.986
video_20260507_164640_frame_00001261_21015ms.png,2026-05-07 16:46:55.003
video_20260507_164640_frame_00001262_21031ms.png,2026-05-07 16:46:55.019
video_20260507_164640_frame_00001263_21048ms.png,2026-05-07 16:46:55.036
video_20260507_164640_frame_00001264_21065ms.png,2026-05-07 16:46:55.053
video_20260507_164640_frame_00001265_21081ms.png,2026-05-07 16:46:55.069
video_20260507_164640_frame_00001266_21098ms.png,2026-05-07 16:46:55.086
video_20260507_164640_frame_00001267_21115ms.png,2026-05-07 16:46:55.103
video_20260507_164640_frame_00001268_21131ms.png,2026-05-07 16:46:55.119
video_20260507_164640_frame_00001269_21148ms.png,2026-05-07 16:46:55.136
video_20260507_164640_frame_00001270_21165ms.png,2026-05-07 16:46:55.153
video_20260507_164640_frame_00001271_21181ms.png,2026-05-07 16:46:55.169
video_20260507_164640_frame_00001272_21198ms.png,2026-05-07 16:46:55.186
video_20260507_164640_frame_00001273_21215ms.png,2026-05-07 16:46:55.203
video_20260507_164640_frame_00001274_21231ms.png,2026-05-07 16:46:55.219
video_20260507_164640_frame_00001275_21248ms.png,2026-05-07 16:46:55.236
video_20260507_164640_frame_00001276_21265ms.png,2026-05-07 16:46:55.253
video_20260507_164640_frame_00001277_21281ms.png,2026-05-07 16:46:55.269
video_20260507_164640_frame_00001278_21298ms.png,2026-05-07 16:46:55.286
video_20260507_164640_frame_00001279_21315ms.png,2026-05-07 16:46:55.303
video_20260507_164640_frame_00001280_21331ms.png,2026-05-07 16:46:55.319
video_20260507_164640_frame_00001281_21348ms.png,2026-05-07 16:46:55.336
video_20260507_164640_frame_00001282_21365ms.png,2026-05-07 16:46:55.353
video_20260507_164640_frame_00001283_21381ms.png,2026-05-07 16:46:55.369
video_20260507_164640_frame_00001284_21398ms.png,2026-05-07 16:46:55.386
video_20260507_164640_frame_00001285_21415ms.png,2026-05-07 16:46:55.403
video_20260507_164640_frame_00001286_21431ms.png,2026-05-07 16:46:55.419
video_20260507_164640_frame_00001287_21448ms.png,2026-05-07 16:46:55.436
video_20260507_164640_frame_00001288_21465ms.png,2026-05-07 16:46:55.453
video_20260507_164640_frame_00001289_21481ms.png,2026-05-07 16:46:55.469
video_20260507_164640_frame_00001290_21498ms.png,2026-05-07 16:46:55.486
video_20260507_164640_frame_00001291_21515ms.png,2026-05-07 16:46:55.503
video_20260507_164640_frame_00001292_21531ms.png,2026-05-07 16:46:55.519
video_20260507_164640_frame_00001293_21548ms.png,2026-05-07 16:46:55.536
video_20260507_164640_frame_00001294_21565ms.png,2026-05-07 16:46:55.553
video_20260507_164640_frame_00001295_21581ms.png,2026-05-07 16:46:55.569
video_20260507_164640_frame_00001296_21598ms.png,2026-05-07 16:46:55.586
video_20260507_164640_frame_00001297_21615ms.png,2026-05-07 16:46:55.603
video_20260507_164640_frame_00001298_21631ms.png,2026-05-07 16:46:55.619
video_20260507_164640_frame_00001299_21648ms.png,2026-05-07 16:46:55.636
video_20260507_164640_frame_00001300_21665ms.png,2026-05-07 16:46:55.653
video_20260507_164640_frame_00001301_21681ms.png,2026-05-07 16:46:55.669
video_20260507_164640_frame_00001302_21698ms.png,2026-05-07 16:46:55.686
video_20260507_164640_frame_00001303_21715ms.png,2026-05-07 16:46:55.703
video_20260507_164640_frame_00001304_21731ms.png,2026-05-07 16:46:55.719
video_20260507_164640_frame_00001305_21748ms.png,2026-05-07 16:46:55.736
video_20260507_164640_frame_00001306_21765ms.png,2026-05-07 16:46:55.753
video_20260507_164640_frame_00001307_21781ms.png,2026-05-07 16:46:55.769
video_20260507_164640_frame_00001308_21798ms.png,2026-05-07 16:46:55.786
video_20260507_164640_frame_00001309_21815ms.png,2026-05-07 16:46:55.803
video_20260507_164640_frame_00001310_21831ms.png,2026-05-07 16:46:55.819
video_20260507_164640_frame_00001311_21848ms.png,2026-05-07 16:46:55.836
video_20260507_164640_frame_00001312_21865ms.png,2026-05-07 16:46:55.853
video_20260507_164640_frame_00001313_21881ms.png,2026-05-07 16:46:55.869
video_20260507_164640_frame_00001314_21898ms.png,2026-05-07 16:46:55.886
video_20260507_164640_frame_00001315_21915ms.png,2026-05-07 16:46:55.903
video_20260507_164640_frame_00001316_21931ms.png,2026-05-07 16:46:55.919
video_20260507_164640_frame_00001317_21948ms.png,2026-05-07 16:46:55.936
video_20260507_164640_frame_00001318_21965ms.png,2026-05-07 16:46:55.953
video_20260507_164640_frame_00001319_21981ms.png,2026-05-07 16:46:55.969
video_20260507_164640_frame_00001320_21998ms.png,2026-05-07 16:46:55.986
video_20260507_164640_frame_00001321_22015ms.png,2026-05-07 16:46:56.003
video_20260507_164640_frame_00001322_22031ms.png,2026-05-07 16:46:56.019
video_20260507_164640_frame_00001323_22048ms.png,2026-05-07 16:46:56.036
video_20260507_164640_frame_00001324_22065ms.png,2026-05-07 16:46:56.053
video_20260507_164640_frame_00001325_22081ms.png,2026-05-07 16:46:56.069
video_20260507_164640_frame_00001326_22098ms.png,2026-05-07 16:46:56.086
video_20260507_164640_frame_00001327_22115ms.png,2026-05-07 16:46:56.103
video_20260507_164640_frame_00001328_22131ms.png,2026-05-07 16:46:56.119
video_20260507_164640_frame_00001329_22148ms.png,2026-05-07 16:46:56.136
video_20260507_164640_frame_00001330_22165ms.png,2026-05-07 16:46:56.153
video_20260507_164640_frame_00001331_22181ms.png,2026-05-07 16:46:56.169
video_20260507_164640_frame_00001332_22198ms.png,2026-05-07 16:46:56.186
video_20260507_164640_frame_00001333_22215ms.png,2026-05-07 16:46:56.203
video_20260507_164640_frame_00001334_22231ms.png,2026-05-07 16:46:56.219
video_20260507_164640_frame_00001335_22248ms.png,2026-05-07 16:46:56.236
video_20260507_164640_frame_00001336_22265ms.png,2026-05-07 16:46:56.253
video_20260507_164640_frame_00001337_22281ms.png,2026-05-07 16:46:56.269
video_20260507_164640_frame_00001338_22298ms.png,2026-05-07 16:46:56.286
video_20260507_164640_frame_00001339_22314ms.png,2026-05-07 16:46:56.302
video_20260507_164640_frame_00001340_22331ms.png,2026-05-07 16:46:56.319
video_20260507_164640_frame_00001341_22348ms.png,2026-05-07 16:46:56.336
video_20260507_164640_frame_00001342_22364ms.png,2026-05-07 16:46:56.352
video_20260507_164640_frame_00001343_22381ms.png,2026-05-07 16:46:56.369
video_20260507_164640_frame_00001344_22398ms.png,2026-05-07 16:46:56.386
video_20260507_164640_frame_00001345_22414ms.png,2026-05-07 16:46:56.402
video_20260507_164640_frame_00001346_22431ms.png,2026-05-07 16:46:56.419
video_20260507_164640_frame_00001347_22448ms.png,2026-05-07 16:46:56.436
video_20260507_164640_frame_00001348_22464ms.png,2026-05-07 16:46:56.452
video_20260507_164640_frame_00001349_22481ms.png,2026-05-07 16:46:56.469
video_20260507_164640_frame_00001350_22498ms.png,2026-05-07 16:46:56.486
video_20260507_164640_frame_00001351_22514ms.png,2026-05-07 16:46:56.502
video_20260507_164640_frame_00001352_22531ms.png,2026-05-07 16:46:56.519
video_20260507_164640_frame_00001353_22548ms.png,2026-05-07 16:46:56.536
video_20260507_164640_frame_00001354_22564ms.png,2026-05-07 16:46:56.552
video_20260507_164640_frame_00001355_22581ms.png,2026-05-07 16:46:56.569
video_20260507_164640_frame_00001356_22598ms.png,2026-05-07 16:46:56.586
video_20260507_164640_frame_00001357_22614ms.png,2026-05-07 16:46:56.602
video_20260507_164640_frame_00001358_22631ms.png,2026-05-07 16:46:56.619
video_20260507_164640_frame_00001359_22648ms.png,2026-05-07 16:46:56.636
video_20260507_164640_frame_00001360_22664ms.png,2026-05-07 16:46:56.652
video_20260507_164640_frame_00001361_22681ms.png,2026-05-07 16:46:56.669
video_20260507_164640_frame_00001362_22698ms.png,2026-05-07 16:46:56.686
video_20260507_164640_frame_00001363_22714ms.png,2026-05-07 16:46:56.702
video_20260507_164640_frame_00001364_22731ms.png,2026-05-07 16:46:56.719
video_20260507_164640_frame_00001365_22748ms.png,2026-05-07 16:46:56.736
video_20260507_164640_frame_00001366_22764ms.png,2026-05-07 16:46:56.752
video_20260507_164640_frame_00001367_22781ms.png,2026-05-07 16:46:56.769
video_20260507_164640_frame_00001368_22798ms.png,2026-05-07 16:46:56.786
video_20260507_164640_frame_00001369_22814ms.png,2026-05-07 16:46:56.802
video_20260507_164640_frame_00001370_22831ms.png,2026-05-07 16:46:56.819
video_20260507_164640_frame_00001371_22848ms.png,2026-05-07 16:46:56.836
video_20260507_164640_frame_00001372_22864ms.png,2026-05-07 16:46:56.852
video_20260507_164640_frame_00001373_22881ms.png,2026-05-07 16:46:56.869
video_20260507_164640_frame_00001374_22898ms.png,2026-05-07 16:46:56.886
video_20260507_164640_frame_00001375_22914ms.png,2026-05-07 16:46:56.902
video_20260507_164640_frame_00001376_22931ms.png,2026-05-07 16:46:56.919
video_20260507_164640_frame_00001377_22948ms.png,2026-05-07 16:46:56.936
video_20260507_164640_frame_00001378_22964ms.png,2026-05-07 16:46:56.952
video_20260507_164640_frame_00001379_22981ms.png,2026-05-07 16:46:56.969
video_20260507_164640_frame_00001380_22998ms.png,2026-05-07 16:46:56.986
video_20260507_164640_frame_00001381_23014ms.png,2026-05-07 16:46:57.002
video_20260507_164640_frame_00001382_23031ms.png,2026-05-07 16:46:57.019
video_20260507_164640_frame_00001383_23048ms.png,2026-05-07 16:46:57.036
video_20260507_164640_frame_00001384_23064ms.png,2026-05-07 16:46:57.052
video_20260507_164640_frame_00001385_23081ms.png,2026-05-07 16:46:57.069
video_20260507_164640_frame_00001386_23098ms.png,2026-05-07 16:46:57.086
video_20260507_164640_frame_00001387_23114ms.png,2026-05-07 16:46:57.102
video_20260507_164640_frame_00001388_23131ms.png,2026-05-07 16:46:57.119
video_20260507_164640_frame_00001389_23148ms.png,2026-05-07 16:46:57.136
video_20260507_164640_frame_00001390_23164ms.png,2026-05-07 16:46:57.152
video_20260507_164640_frame_00001391_23181ms.png,2026-05-07 16:46:57.169
video_20260507_164640_frame_00001392_23198ms.png,2026-05-07 16:46:57.186
video_20260507_164640_frame_00001393_23214ms.png,2026-05-07 16:46:57.202
video_20260507_164640_frame_00001394_23231ms.png,2026-05-07 16:46:57.219
video_20260507_164640_frame_00001395_23248ms.png,2026-05-07 16:46:57.236
video_20260507_164640_frame_00001396_23264ms.png,2026-05-07 16:46:57.252
video_20260507_164640_frame_00001397_23281ms.png,2026-05-07 16:46:57.269
video_20260507_164640_frame_00001398_23298ms.png,2026-05-07 16:46:57.286
video_20260507_164640_frame_00001399_23314ms.png,2026-05-07 16:46:57.302
video_20260507_164640_frame_00001400_23331ms.png,2026-05-07 16:46:57.319
video_20260507_164640_frame_00001401_23348ms.png,2026-05-07 16:46:57.336
video_20260507_164640_frame_00001402_23364ms.png,2026-05-07 16:46:57.352
video_20260507_164640_frame_00001403_23381ms.png,2026-05-07 16:46:57.369
video_20260507_164640_frame_00001404_23398ms.png,2026-05-07 16:46:57.386
video_20260507_164640_frame_00001405_23414ms.png,2026-05-07 16:46:57.402
video_20260507_164640_frame_00001406_23431ms.png,2026-05-07 16:46:57.419
video_20260507_164640_frame_00001407_23448ms.png,2026-05-07 16:46:57.436
video_20260507_164640_frame_00001408_23464ms.png,2026-05-07 16:46:57.452
video_20260507_164640_frame_00001492_24864ms.png,2026-05-07 16:46:58.852
video_20260507_164640_frame_00001493_24881ms.png,2026-05-07 16:46:58.869
video_20260507_164640_frame_00001494_24898ms.png,2026-05-07 16:46:58.886
video_20260507_164640_frame_00001495_24914ms.png,2026-05-07 16:46:58.902
video_20260507_164640_frame_00001496_24931ms.png,2026-05-07 16:46:58.919
video_20260507_164640_frame_00001497_24948ms.png,2026-05-07 16:46:58.936
video_20260507_164640_frame_00001498_24964ms.png,2026-05-07 16:46:58.952
video_20260507_164640_frame_00001499_24981ms.png,2026-05-07 16:46:58.969
video_20260507_164640_frame_00001500_24998ms.png,2026-05-07 16:46:58.986
video_20260507_164640_frame_00001501_25014ms.png,2026-05-07 16:46:59.002
video_20260507_164640_frame_00001502_25031ms.png,2026-05-07 16:46:59.019
video_20260507_164640_frame_00001503_25048ms.png,2026-05-07 16:46:59.036
video_20260507_164640_frame_00001504_25064ms.png,2026-05-07 16:46:59.052
video_20260507_164640_frame_00001505_25081ms.png,2026-05-07 16:46:59.069
video_20260507_164640_frame_00001506_25098ms.png,2026-05-07 16:46:59.086
video_20260507_164640_frame_00001507_25114ms.png,2026-05-07 16:46:59.102
video_20260507_164640_frame_00001508_25131ms.png,2026-05-07 16:46:59.119
video_20260507_164640_frame_00001509_25148ms.png,2026-05-07 16:46:59.136
video_20260507_164640_frame_00001510_25164ms.png,2026-05-07 16:46:59.152
video_20260507_164640_frame_00001511_25181ms.png,2026-05-07 16:46:59.169
video_20260507_164640_frame_00001512_25198ms.png,2026-05-07 16:46:59.186
video_20260507_164640_frame_00001513_25214ms.png,2026-05-07 16:46:59.202
video_20260507_164640_frame_00001514_25231ms.png,2026-05-07 16:46:59.219
video_20260507_164640_frame_00001515_25248ms.png,2026-05-07 16:46:59.236
video_20260507_164640_frame_00001516_25264ms.png,2026-05-07 16:46:59.252
video_20260507_164640_frame_00001517_25281ms.png,2026-05-07 16:46:59.269
video_20260507_164640_frame_00001518_25298ms.png,2026-05-07 16:46:59.286
video_20260507_164640_frame_00001519_25314ms.png,2026-05-07 16:46:59.302
video_20260507_164640_frame_00001520_25331ms.png,2026-05-07 16:46:59.319
video_20260507_164640_frame_00001521_25348ms.png,2026-05-07 16:46:59.336
video_20260507_164640_frame_00001522_25364ms.png,2026-05-07 16:46:59.352
video_20260507_164640_frame_00001523_25381ms.png,2026-05-07 16:46:59.369
video_20260507_164640_frame_00001524_25398ms.png,2026-05-07 16:46:59.386
video_20260507_164640_frame_00001525_25414ms.png,2026-05-07 16:46:59.402
video_20260507_164640_frame_00001526_25431ms.png,2026-05-07 16:46:59.419
video_20260507_164640_frame_00001527_25448ms.png,2026-05-07 16:46:59.436
video_20260507_164640_frame_00001528_25464ms.png,2026-05-07 16:46:59.452
video_20260507_164640_frame_00001529_25481ms.png,2026-05-07 16:46:59.469
video_20260507_164640_frame_00001530_25498ms.png,2026-05-07 16:46:59.486
video_20260507_164640_frame_00001531_25514ms.png,2026-05-07 16:46:59.502
video_20260507_164640_frame_00001532_25531ms.png,2026-05-07 16:46:59.519
